step,firm_id,sector,production,emissions,intensity,cash,credits_owned
7,Firm_FE76,Fertilizer,458465.0,31436.16211932121,,79210339.18335044,0.0
7,Firm_PU36,Pulp & Paper,388668.0,23606.915741290184,,93691712.7437715,0.0
7,Firm_PE98,Petroleum Refining,767725.0,104158.46592666287,,199856221.7537242,0.0
7,Firm_PU32,Pulp & Paper,323176.0,19128.703669621023,,80321390.19932464,0.0
7,Firm_IR69,Iron & Steel,768929.0,233124.7797164418,,246679303.4963067,0.0
7,Firm_PU39,Pulp & Paper,360311.0,21048.150708842208,,93650909.89430782,0.0
7,Firm_FE87,Fertilizer,420112.0,34056.447463146455,,92015523.02782442,0.0
7,Firm_PU34,Pulp & Paper,376222.0,22954.196656002503,,95440348.1020742,0.0
7,Firm_CH53,Chlor-Alkali,421631.0,35257.79280928612,,87760575.74134296,0.0
7,Firm_FE80,Fertilizer,515977.0,41878.188893604514,,106117519.4563495,0.0
7,Firm_FE85,Fertilizer,422933.0,29218.170002888597,,64903362.07397473,0.0
7,Firm_CE06,Cement,686987.0,77402.466805364,,140877523.99805787,0.0
7,Firm_PE113,Petrochemicals,649180.0,44543.50316454366,,102031621.40456472,0.0
7,Firm_IR74,Iron & Steel,1027733.0,293980.00712753634,,282235575.54046386,0.0
7,Firm_PO126,Power,1384803.0,142848.60218795127,,330482120.842878,0.0
7,Firm_FE77,Fertilizer,532245.0,33535.42653239681,,84108607.63126756,0.0
7,Firm_FE90,Fertilizer,486521.0,39117.3288570228,,87561941.25068536,0.0
7,Firm_CE09,Cement,736288.0,77798.78260455816,,113086515.27076437,0.0
7,Firm_PO128,Power,1386098.0,161097.91960048192,,266547514.68592703,0.0
7,Firm_CE03,Cement,661787.0,78608.9793530989,,140898214.7398557,0.0
7,Firm_CE07,Cement,569142.0,68102.58239654789,,123556306.60990888,0.0
7,Firm_IR64,Iron & Steel,882105.0,236647.12168671863,,254754972.4040587,0.0
7,Firm_IR61,Iron & Steel,822038.0,247310.7094442715,,220898097.4120627,0.0
7,Firm_CH48,Chlor-Alkali,362334.0,30431.473576005905,,82455674.30902366,0.0
7,Firm_PU42,Pulp & Paper,299019.0,16029.76858908719,,79509673.0764512,0.0
7,Firm_PE101,Petroleum Refining,748958.0,92536.08799117988,,177969813.00106278,0.0
7,Firm_CE02,Cement,579229.0,63579.063385993926,,95679241.61928384,0.0
7,Firm_AL30,Aluminium,608349.0,134974.40367361245,,167466395.66307837,0.0
7,Firm_AL21,Aluminium,521437.0,114809.37671421966,,109688062.66606288,0.0
7,Firm_CH47,Chlor-Alkali,483455.0,44192.25465887287,,132234529.93677782,0.0
7,Firm_IR71,Iron & Steel,966042.0,294509.7719890928,,239710901.1064752,0.0
7,Firm_FE88,Fertilizer,454580.0,32416.905270699437,,84137773.22468701,0.0
7,Firm_CE04,Cement,645295.0,85648.47528502459,,118199377.3904012,0.0
7,Firm_IR72,Iron & Steel,851144.0,261216.26141336325,,242028181.8708669,0.0
7,Firm_PE94,Petroleum Refining,758191.0,110845.0544782076,,191357160.74889708,0.0
7,Firm_AL22,Aluminium,623455.0,131050.45328652007,,134625608.2450372,0.0
7,Firm_PU43,Pulp & Paper,395066.0,21022.715223212243,,100515232.16114086,0.0
7,Firm_PO127,Power,1367863.0,157411.42190318584,,284138677.6536555,0.0
7,Firm_CE12,Cement,584052.0,66873.54910663527,,105840855.12166144,0.0
7,Firm_PU41,Pulp & Paper,293930.0,15672.39233590405,,78854232.66205129,0.0
7,Firm_PE116,Petrochemicals,553140.0,37163.48919484438,,104523362.1533365,0.0
7,Firm_CE13,Cement,561330.0,65512.70347602865,,125474370.28761709,0.0
7,Firm_PU35,Pulp & Paper,291333.0,15830.671152849049,,77526611.19431283,0.0
7,Firm_FE84,Fertilizer,516796.0,38949.48730138869,,85355176.97191267,0.0
7,Firm_AL18,Aluminium,624561.0,154486.71240912908,,139984623.72578666,0.0
7,Firm_PO123,Power,1198134.0,147118.4860328427,,294834402.6433524,0.0
7,Firm_PO132,Power,1275715.0,131710.5803500483,,338692039.743538,0.0
7,Firm_AL17,Aluminium,556045.0,119166.86755676931,,122898504.94885784,0.0
7,Firm_CH58,Chlor-Alkali,360045.0,29386.5329195348,,85040722.99343836,0.0
7,Firm_PU33,Pulp & Paper,327369.0,17437.286862658373,,86723940.254666,0.0
7,Firm_FE79,Fertilizer,477806.0,37789.35958538632,,88688120.82145585,0.0
7,Firm_PE99,Petroleum Refining,754831.0,104637.805798062,,187338285.1091357,0.0
7,Firm_PE117,Petrochemicals,604877.0,41820.92641229553,,131697235.3069029,0.0
7,Firm_CE10,Cement,777455.0,103509.09459882024,,137936045.43654087,0.0
7,Firm_PE95,Petroleum Refining,708078.0,91944.77550389868,,163014853.82366168,0.0
7,Firm_PO125,Power,1137143.0,126069.20090991644,,246655124.9386856,0.0
7,Firm_IR66,Iron & Steel,706692.0,210331.21588043007,,199423159.6174425,0.0
7,Firm_FE86,Fertilizer,523796.0,40949.35494656505,,71393157.41176558,0.0
8,Firm_CH49,Chlor-Alkali,455680.0,34334.71459822873,,121885653.12030768,0.0
8,Firm_IR66,Iron & Steel,807648.0,210331.21588043007,,219477242.99136287,0.0
8,Firm_CH48,Chlor-Alkali,414096.0,30431.473576005905,,91437845.3531699,0.0
8,Firm_AL16,Aluminium,626464.0,112291.27008905362,,138579422.62881625,0.0
8,Firm_CH56,Chlor-Alkali,412728.0,34621.407692743014,,114032642.24679329,0.0
8,Firm_FE79,Fertilizer,546064.0,37789.35958538632,,96287288.36737812,0.0
8,Firm_IR70,Iron & Steel,1162176.0,294520.0926425333,,302816352.35341376,0.0
8,Firm_IR68,Iron & Steel,1144048.0,286955.4148174026,,294577876.1268086,0.0
8,Firm_PE111,Petrochemicals,730400.0,46084.09546511477,,144644261.3252164,0.0
8,Firm_PO134,Power,1546952.0,166949.3837268168,,383807466.40008783,0.0
8,Firm_FE88,Fertilizer,519520.0,32416.905270699437,,91087810.82821372,0.0
8,Firm_PU44,Pulp & Paper,440560.0,21252.57061321212,,100083006.4474914,0.0
8,Firm_FE86,Fertilizer,598624.0,40949.35494656505,,78797754.0420178,0.0
8,Firm_PO124,Power,1264544.0,122434.20791836048,,269674078.4196737,0.0
8,Firm_PE102,Petroleum Refining,793624.0,99866.21131583943,,196123758.38655144,0.0
8,Firm_AL30,Aluminium,695256.0,134974.40367361245,,181947416.75780383,0.0
8,Firm_PE91,Petroleum Refining,861120.0,98046.20947081396,,210776437.48539385,0.0
8,Firm_FE80,Fertilizer,589688.0,41878.188893604514,,114754776.09297086,0.0
8,Firm_PO126,Power,1582632.0,142848.60218795127,,367741048.6775748,0.0
8,Firm_AL17,Aluminium,635480.0,114255.8675567693,,135581961.65583754,0.0
8,Firm_AL26,Aluminium,615760.0,135690.3548595393,,165280005.69870624,0.0
8,Firm_FE82,Fertilizer,578120.0,42671.487838167646,,104175448.26742002,0.0
8,Firm_PO129,Power,1302560.0,125343.31262242388,,311165233.80596274,0.0
8,Firm_PE105,Petroleum Refining,807712.0,85189.91925646062,,196540738.79720044,0.0
8,Firm_PE96,Petroleum Refining,730264.0,80453.36064779133,,163821066.36368653,0.0
8,Firm_AL25,Aluminium,618496.0,121945.91516786102,,155401797.68009138,0.0
8,Firm_CE02,Cement,661976.0,63579.063385993926,,105560093.70775294,0.0
8,Firm_PE109,Petrochemicals,666072.0,40934.35799638677,,126095065.211143,0.0
8,Firm_CE11,Cement,660456.0,71787.58642352777,,113732327.64925644,0.0
8,Firm_PU32,Pulp & Paper,369344.0,19128.703669621023,,87443444.51351388,0.0
8,Firm_PO128,Power,1584112.0,161097.91960048192,,302528717.9267738,0.0
8,Firm_AL19,Aluminium,690248.0,141366.68696097162,,135399785.7235073,0.0
8,Firm_PO123,Power,1369296.0,147118.4860328427,,324958652.02097416,0.0
8,Firm_PE107,Petrochemicals,683592.0,44012.80216203474,,129527186.064008,0.0
8,Firm_CH50,Chlor-Alkali,556328.0,48957.8013213341,,122501546.19328249,0.0
8,Firm_AL24,Aluminium,701120.0,131679.77953340922,,155694340.02049783,0.0
8,Firm_PU35,Pulp & Paper,332952.0,15830.671152849049,,83202366.50778608,0.0
8,Firm_IR73,Iron & Steel,897424.0,213707.468273722,,244475764.17085037,0.0
8,Firm_CE12,Cement,667488.0,66873.54910663527,,116680575.42475592,0.0
8,Firm_PU36,Pulp & Paper,444192.0,23606.915741290184,,102094301.13573883,0.0
8,Firm_PO135,Power,1580496.0,137886.29889410688,,359546563.71411866,0.0
8,Firm_CH47,Chlor-Alkali,552520.0,44192.25465887287,,143279956.3563175,0.0
8,Firm_CH46,Chlor-Alkali,531664.0,42207.67629929395,,118053570.30891454,0.0
8,Firm_IR71,Iron & Steel,1104048.0,294509.7719890928,,266598855.4074002,0.0
8,Firm_PE119,Petrochemicals,657208.0,38924.6493478456,,115323116.0512285,0.0
8,Firm_FE90,Fertilizer,556024.0,39117.3288570228,,94832458.4293547,0.0
8,Firm_CH54,Chlor-Alkali,527008.0,39032.81774096775,,131152736.34554614,0.0
8,Firm_CH52,Chlor-Alkali,503872.0,36964.833552200784,,118062881.5875914,0.0
8,Firm_PE120,Petrochemicals,706264.0,37393.37378581657,,121410056.13876438,0.0
8,Firm_AL29,Aluminium,610152.0,123266.38542010116,,145468589.15559807,0.0
8,Firm_CE07,Cement,650448.0,68102.58239654789,,134875457.26846728,0.0
8,Firm_PE94,Petroleum Refining,866504.0,110845.0544782076,,212812743.4273109,0.0
8,Firm_IR75,Iron & Steel,855152.0,209715.3692978653,,190352289.47548008,0.0
8,Firm_PO125,Power,1299592.0,126069.20090991644,,276626721.50135493,0.0
8,Firm_FE77,Fertilizer,608280.0,33535.42653239681,,92948766.15002008,0.0
8,Firm_CH55,Chlor-Alkali,540816.0,42387.68383583262,,112540329.18600726,0.0
8,Firm_CH57,Chlor-Alkali,460488.0,34516.7903866806,,105959018.95921493,0.0
8,Firm_PE97,Petroleum Refining,783992.0,83107.3180410283,,191202003.20956945,0.0
8,Firm_CE15,Cement,678216.0,72474.79831427746,,100388104.67166662,0.0
8,Firm_CH51,Chlor-Alkali,465840.0,31547.266328343943,,99243744.93679346,0.0
8,Firm_PE117,Petrochemicals,691288.0,41820.92641229553,,143806311.0650319,0.0
8,Firm_PE103,Petroleum Refining,759544.0,92107.0673374742,,188542965.72239143,0.0
8,Firm_IR61,Iron & Steel,939472.0,247310.7094442715,,243124469.1852145,0.0
8,Firm_PU33,Pulp & Paper,374136.0,17437.286862658373,,93630825.86247544,0.0
8,Firm_PE115,Petrochemicals,694216.0,43648.757438498586,,141075559.64025247,0.0
8,Firm_CH53,Chlor-Alkali,481864.0,35257.79280928612,,97006665.70439196,0.0
8,Firm_CE04,Cement,737480.0,85648.47528502459,,129620984.30331568,0.0
8,Firm_PU31,Pulp & Paper,411832.0,21499.755705949698,,94302355.7206867,0.0
8,Firm_PO131,Power,1425376.0,134674.87117439622,,325661567.4928426,0.0
8,Firm_PU37,Pulp & Paper,387112.0,21058.242930362598,,87829628.65104282,0.0
8,Firm_PO122,Power,1230416.0,109588.75263153126,,251659681.8375419,0.0
8,Firm_CE08,Cement,861824.0,87297.68346799415,,153763238.5667847,0.0
8,Firm_IR64,Iron & Steel,1008120.0,236647.12168671863,,282652658.6046385,0.0
8,Firm_PO133,Power,1425208.0,141323.50439395927,,336062888.104357,0.0
8,Firm_FE83,Fertilizer,500240.0,29639.473903926308,,79232043.26726325,0.0
8,Firm_PU42,Pulp & Paper,341736.0,16029.76858908719,,85727528.65880136,0.0
8,Firm_CE14,Cement,793520.0,82958.82073565405,,154379031.05497834,0.0
8,Firm_PU39,Pulp & Paper,411784.0,21048.150708842208,,102111824.59349464,0.0
8,Firm_PU41,Pulp & Paper,335920.0,15672.39233590405,,85352738.04234433,0.0
8,Firm_PE118,Petrochemicals,674960.0,39728.68616454433,,146635983.75845122,0.0
8,Firm_PE113,Petrochemicals,741920.0,44543.50316454366,,114025212.74807397,0.0
8,Firm_PO127,Power,1563272.0,150424.42190318584,,319258299.6041778,0.0
8,Firm_PE106,Petrochemicals,608712.0,31151.24165779721,,100754872.480456,0.0
8,Firm_PE98,Petroleum Refining,877400.0,104158.46592666287,,220913677.5756848,0.0
8,Firm_PE92,Petroleum Refining,804136.0,96297.8058650406,,240994775.71430403,0.0
8,Firm_AL22,Aluminium,712520.0,131050.45328652007,,149031796.5657568,0.0
8,Firm_AL23,Aluminium,664928.0,139836.98415257246,,150569719.3691378,0.0
8,Firm_PU43,Pulp & Paper,451504.0,21022.715223212243,,109896441.18416098,0.0
8,Firm_PO130,Power,1478184.0,139414.64840215538,,365116524.5803552,0.0
8,Firm_PE110,Petrochemicals,709080.0,42330.15627626989,,124174982.92929542,0.0
8,Firm_PO121,Power,1261472.0,120625.9702581505,,237226370.52973077,0.0
8,Firm_IR72,Iron & Steel,972736.0,261216.26141336325,,265906940.4238479,0.0
8,Firm_CE03,Cement,756328.0,78608.9793530989,,153748517.2741208,0.0
8,Firm_PU34,Pulp & Paper,429968.0,22954.196656002503,,103590943.54522765,0.0
8,Firm_IR62,Iron & Steel,1038072.0,251062.76452988223,,265435955.54461217,0.0
8,Firm_PO132,Power,1457960.0,131710.5803500483,,371438043.99261487,0.0
8,Firm_PE104,Petroleum Refining,730264.0,95340.0592284482,,208464603.6479483,0.0
8,Firm_IR63,Iron & Steel,873016.0,191687.1053065253,,252689322.97359896,0.0
8,Firm_CE05,Cement,921776.0,96092.91855844906,,147153585.39128253,0.0
8,Firm_PE99,Petroleum Refining,862664.0,104637.805798062,,207110502.55329797,0.0
8,Firm_AL20,Aluminium,656344.0,129449.52080601646,,149821263.4721745,0.0
8,Firm_FE87,Fertilizer,480128.0,34056.447463146455,,99286333.74608503,0.0
8,Firm_FE85,Fertilizer,483352.0,29218.170002888597,,71961423.22739969,0.0
8,Firm_AL27,Aluminium,596352.0,127221.35442005558,,150044255.41381955,0.0
8,Firm_PE112,Petrochemicals,682304.0,34584.96500165871,,120669593.6899086,0.0
8,Firm_FE81,Fertilizer,526256.0,34465.97781812626,,92165987.20635882,0.0
8,Firm_CE13,Cement,641520.0,65512.70347602865,,135592098.75727665,0.0
8,Firm_PE108,Petrochemicals,640600.0,38794.50303628448,,115446623.6675098,0.0
8,Firm_PE114,Petrochemicals,738984.0,44179.96812400292,,117177403.54065277,0.0
8,Firm_IR69,Iron & Steel,878776.0,233124.7797164418,,271254232.8529219,0.0
8,Firm_FE76,Fertilizer,523960.0,31436.16211932121,,87291033.06668621,0.0
8,Firm_IR65,Iron & Steel,1055120.0,284304.74743599416,,288649975.379966,0.0
8,Firm_FE84,Fertilizer,590624.0,38949.48730138869,,93290020.39647162,0.0
8,Firm_CH60,Chlor-Alkali,407904.0,30468.681509875725,,92243340.99601762,0.0
8,Firm_PU38,Pulp & Paper,370968.0,18388.884573464857,,96892570.55337226,0.0
8,Firm_AL21,Aluminium,595928.0,114809.37671421966,,121147995.61835755,0.0
8,Firm_PE116,Petrochemicals,632160.0,37163.48919484438,,114520365.74667028,0.0
8,Firm_PE93,Petroleum Refining,731424.0,87128.35606614621,,173655566.2541953,0.0
8,Firm_CE09,Cement,841472.0,77798.78260455816,,126700668.59515928,0.0
8,Firm_FE89,Fertilizer,586232.0,40421.60026151724,,101837720.37434006,0.0
8,Firm_PU45,Pulp & Paper,376664.0,13970.69712419094,,75968939.23722029,0.0
8,Firm_CH58,Chlor-Alkali,411480.0,29386.5329195348,,93996370.84964384,0.0
8,Firm_IR74,Iron & Steel,1174552.0,293980.00712753634,,315530884.617673,0.0
8,Firm_PE101,Petroleum Refining,855952.0,92536.08799117988,,197355817.2869289,0.0
8,Firm_AL28,Aluminium,664408.0,150202.11022794354,,180802615.3737011,0.0
8,Firm_PE100,Petroleum Refining,724576.0,88138.92873814853,,198247404.20950007,0.0
8,Firm_FE78,Fertilizer,572344.0,31672.213391545814,,87569393.08473109,0.0
8,Firm_CH59,Chlor-Alkali,490368.0,38436.84155908874,,128969603.35935116,0.0
8,Firm_PE95,Petroleum Refining,809232.0,91944.77550389868,,180257124.0841848,0.0
8,Firm_CE10,Cement,888520.0,103509.09459882024,,151306659.49890384,0.0
8,Firm_AL18,Aluminium,713784.0,154486.71240912908,,155612615.40089902,0.0
8,Firm_CE01,Cement,766360.0,88765.70008703145,,119032751.89859784,0.0
8,Firm_PU40,Pulp & Paper,344576.0,18503.3740885392,,84563615.86295861,0.0
8,Firm_CE06,Cement,785128.0,77402.466805364,,153536940.85492328,0.0
8,Firm_IR67,Iron & Steel,954736.0,226071.560030912,,274930274.0074761,0.0
9,Firm_IR70,Iron & Steel,1307448.0,294520.0926425333,,333715617.39759046,0.0
9,Firm_AL18,Aluminium,803007.0,154486.71240912908,,171240607.0760114,0.0
9,Firm_PE93,Petroleum Refining,822852.0,87128.35606614621,,190254912.7859697,0.0
9,Firm_FE78,Fertilizer,643887.0,31672.213391545814,,95855936.97032247,0.0
9,Firm_CE05,Cement,1036998.0,96092.91855844906,,163104853.06519285,0.0
9,Firm_AL22,Aluminium,801585.0,131050.45328652007,,163437984.8864764,0.0
9,Firm_CH49,Chlor-Alkali,512640.0,34334.71459822873,,130949502.63534614,0.0
9,Firm_PU40,Pulp & Paper,387648.0,18503.3740885392,,90936789.59582844,0.0
9,Firm_PU32,Pulp & Paper,415512.0,19128.703669621023,,94565498.82770312,0.0
9,Firm_CE10,Cement,999585.0,103509.09459882024,,164677273.5612668,0.0
9,Firm_PO128,Power,1782126.0,161097.91960048192,,338509921.16762054,0.0
9,Firm_IR62,Iron & Steel,1167831.0,251062.76452988223,,292046816.8626887,0.0
9,Firm_FE88,Fertilizer,584460.0,32416.905270699437,,98037848.43174043,0.0
9,Firm_IR63,Iron & Steel,982143.0,191687.1053065253,,277150580.3452988,0.0
9,Firm_PE107,Petrochemicals,769041.0,44012.80216203474,,140616937.072009,0.0
9,Firm_CE14,Cement,892710.0,82958.82073565405,,167528199.06185064,0.0
9,Firm_PE96,Petroleum Refining,821547.0,80453.36064779133,,180157109.15914732,0.0
9,Firm_AL19,Aluminium,776529.0,141366.68696097162,,148744952.81394568,0.0
9,Firm_IR69,Iron & Steel,988623.0,233124.7797164418,,273883462.20953715,0.0
9,Firm_IR67,Iron & Steel,1074078.0,226071.560030912,,299170715.1334106,0.0
9,Firm_PE117,Petrochemicals,777699.0,41820.92641229553,,155915386.82316086,0.0
9,Firm_IR71,Iron & Steel,1242054.0,294509.7719890928,,293486809.7083252,0.0
9,Firm_PO121,Power,1419156.0,120625.9702581505,,265140535.7209471,0.0
9,Firm_AL25,Aluminium,695808.0,121945.91516786102,,167881764.0151028,0.0
9,Firm_FE83,Fertilizer,562770.0,29639.473903926308,,86585903.67567116,0.0
9,Firm_PE106,Petrochemicals,684801.0,31151.24165779721,,109922763.165513,0.0
9,Firm_FE86,Fertilizer,673452.0,40949.35494656505,,86202350.67227003,0.0
9,Firm_PO123,Power,1540458.0,143346.4860328427,,355082901.3985959,0.0
9,Firm_CE13,Cement,721710.0,65512.70347602865,,125190947.22693624,0.0
9,Firm_PO127,Power,1758681.0,150424.42190318584,,354377921.5547,0.0
9,Firm_PU38,Pulp & Paper,417339.0,18388.884573464857,,104025596.1225438,0.0
9,Firm_CH55,Chlor-Alkali,608418.0,42387.68383583262,,123978881.70925815,0.0
9,Firm_PE103,Petroleum Refining,854487.0,92107.0673374742,,205944570.31269035,0.0
9,Firm_FE80,Fertilizer,663399.0,41878.188893604514,,123392032.72959222,0.0
9,Firm_AL24,Aluminium,788760.0,131679.77953340922,,170581376.77306005,0.0
9,Firm_IR65,Iron & Steel,1187010.0,284304.74743599416,,318504430.9274618,0.0
9,Firm_PE112,Petrochemicals,767592.0,34584.96500165871,,132894273.27614716,0.0
9,Firm_FE85,Fertilizer,543771.0,29218.170002888597,,79019484.38082466,0.0
9,Firm_CH53,Chlor-Alkali,542097.0,35257.79280928612,,106252755.66744097,0.0
9,Firm_PE113,Petrochemicals,834660.0,44543.50316454366,,126018804.0915832,0.0
9,Firm_PE108,Petrochemicals,720675.0,38794.50303628448,,126092682.75094852,0.0
9,Firm_CE04,Cement,829665.0,81863.47528502459,,141042591.21623012,0.0
9,Firm_CE11,Cement,743013.0,71787.58642352777,,124066756.2304135,0.0
9,Firm_PE97,Petroleum Refining,881991.0,83107.3180410283,,208915158.98576564,0.0
9,Firm_PU45,Pulp & Paper,423747.0,13970.69712419094,,83007213.01687282,0.0
9,Firm_PE99,Petroleum Refining,970497.0,104637.805798062,,226882719.9974602,0.0
9,Firm_CE02,Cement,744723.0,63579.063385993926,,115440945.79622206,0.0
9,Firm_IR64,Iron & Steel,1134135.0,236647.12168671863,,310550344.80521834,0.0
9,Firm_CH46,Chlor-Alkali,598122.0,42207.67629929395,,128023850.22252886,0.0
9,Firm_CH56,Chlor-Alkali,464319.0,34621.407692743014,,122226773.65264244,0.0
9,Firm_CE15,Cement,762993.0,72474.79831427746,,110507690.63062496,0.0
9,Firm_PU43,Pulp & Paper,507942.0,21022.715223212243,,119277650.2071811,0.0
9,Firm_PU36,Pulp & Paper,499716.0,23606.915741290184,,110496889.5277062,0.0
9,Firm_AL28,Aluminium,747459.0,150202.11022794354,,195016098.17041373,0.0
9,Firm_PE102,Petroleum Refining,892827.0,99866.21131583943,,215284193.3098704,0.0
9,Firm_FE76,Fertilizer,589455.0,31436.16211932121,,95371726.95002198,0.0
9,Firm_PE104,Petroleum Refining,821547.0,95340.0592284482,,225293975.9789418,0.0
9,Firm_PO129,Power,1465380.0,125343.31262242388,,340615033.78170806,0.0
9,Firm_PU42,Pulp & Paper,384453.0,16029.76858908719,,91945384.24115153,0.0
9,Firm_PO125,Power,1462041.0,126069.20090991644,,306598318.0640243,0.0
9,Firm_AL26,Aluminium,692730.0,135690.3548595393,,178406236.9110445,0.0
9,Firm_PE115,Petrochemicals,780993.0,43648.757438498586,,153230724.345284,0.0
9,Firm_PU34,Pulp & Paper,483714.0,22954.196656002503,,111741538.9883811,0.0
9,Firm_AL16,Aluminium,704772.0,112291.27008905362,,152616514.45741826,0.0
9,Firm_IR72,Iron & Steel,1094328.0,261216.26141336325,,289785698.9768289,0.0
9,Firm_PU31,Pulp & Paper,463311.0,21499.755705949698,,101520372.56077254,0.0
9,Firm_PO130,Power,1662957.0,139414.64840215538,,397346239.4028996,0.0
9,Firm_IR61,Iron & Steel,1056906.0,247310.7094442715,,265350840.95836636,0.0
9,Firm_CE01,Cement,862155.0,88765.70008703145,,130365329.38592257,0.0
9,Firm_PU35,Pulp & Paper,374571.0,15830.671152849049,,88878121.82125933,0.0
9,Firm_FE87,Fertilizer,540144.0,34056.447463146455,,106557144.46434568,0.0
9,Firm_CE12,Cement,750924.0,66873.54910663527,,127520295.72785042,0.0
9,Firm_CH50,Chlor-Alkali,625869.0,44070.8013213341,,133567115.4674428,0.0
9,Firm_FE82,Fertilizer,650385.0,42671.487838167646,,112157786.67584752,0.0
9,Firm_CE09,Cement,946656.0,77798.78260455816,,140314821.91955417,0.0
9,Firm_IR68,Iron & Steel,1287054.0,286955.4148174026,,324820163.64265966,0.0
9,Firm_PE110,Petrochemicals,797715.0,42330.15627626989,,137165115.17045736,0.0
9,Firm_CH57,Chlor-Alkali,518049.0,34516.7903866806,,115497214.8291168,0.0
9,Firm_PE98,Petroleum Refining,987075.0,104158.46592666287,,241971133.39764535,0.0
9,Firm_AL17,Aluminium,714915.0,114255.8675567693,,148265418.36281723,0.0
9,Firm_AL21,Aluminium,670419.0,114809.37671421966,,132607928.57065226,0.0
9,Firm_PO131,Power,1603548.0,134674.87117439622,,357571548.55444795,0.0
9,Firm_PE94,Petroleum Refining,974817.0,110845.0544782076,,234268326.1057248,0.0
9,Firm_CH60,Chlor-Alkali,458892.0,30468.681509875725,,101027770.74551982,0.0
9,Firm_AL27,Aluminium,670896.0,127221.35442005558,,162044727.465547,0.0
9,Firm_PO132,Power,1640205.0,131710.5803500483,,404184048.2416917,0.0
9,Firm_CE07,Cement,731754.0,68102.58239654789,,146194607.92702568,0.0
9,Firm_CE08,Cement,969552.0,87297.68346799415,,167955483.2626328,0.0
9,Firm_CH59,Chlor-Alkali,551664.0,38436.84155908874,,139271490.02927005,0.0
9,Firm_PO134,Power,1740321.0,166949.3837268168,,418684180.7000988,0.0
9,Firm_AL30,Aluminium,782163.0,134974.40367361245,,196428437.85252932,0.0
9,Firm_PE95,Petroleum Refining,910386.0,91944.77550389868,,197499394.34470785,0.0
9,Firm_FE84,Fertilizer,664452.0,38949.48730138869,,101224863.82103056,0.0
9,Firm_CH54,Chlor-Alkali,592884.0,39032.81774096775,,141732510.6387394,0.0
9,Firm_IR73,Iron & Steel,1009602.0,213707.468273722,,268200511.69220665,0.0
9,Firm_PU39,Pulp & Paper,463257.0,21048.150708842208,,110572739.29268149,0.0
9,Firm_PO124,Power,1422612.0,122434.20791836048,,298698406.2221329,0.0
9,Firm_PO126,Power,1780461.0,142848.60218795127,,404999976.5122717,0.0
9,Firm_IR75,Iron & Steel,962046.0,209715.3692978653,,212869166.2849151,0.0
9,Firm_CH52,Chlor-Alkali,566856.0,36964.833552200784,,128483890.41104034,0.0
9,Firm_PU44,Pulp & Paper,495630.0,21252.57061321212,,108313212.12842783,0.0
9,Firm_PE105,Petroleum Refining,908676.0,85189.91925646062,,217179491.8968505,0.0
9,Firm_CH47,Chlor-Alkali,621585.0,44192.25465887287,,133097318.77585718,0.0
9,Firm_FE77,Fertilizer,684315.0,33535.42653239681,,101788924.6687726,0.0
9,Firm_PE92,Petroleum Refining,904653.0,96297.8058650406,,261251419.17859203,0.0
9,Firm_FE79,Fertilizer,614322.0,37789.35958538632,,103886455.91330038,0.0
9,Firm_PU41,Pulp & Paper,377910.0,15672.39233590405,,91851243.42263736,0.0
9,Firm_FE81,Fertilizer,592038.0,34465.97781812626,,98902959.48215368,0.0
9,Firm_PU33,Pulp & Paper,420903.0,17437.286862658373,,100537711.47028483,0.0
9,Firm_PE119,Petrochemicals,739359.0,38924.6493478456,,125365546.05763206,0.0
9,Firm_AL29,Aluminium,686421.0,123266.38542010116,,158896573.05004784,0.0
9,Firm_CH58,Chlor-Alkali,462915.0,29386.5329195348,,102952018.70584932,0.0
9,Firm_PU37,Pulp & Paper,435501.0,21058.242930362598,,95015173.98242316,0.0
9,Firm_PO135,Power,1778058.0,137886.29889410688,,395670339.67838347,0.0
9,Firm_PO133,Power,1603359.0,137429.50439395927,,367139631.3674016,0.0
9,Firm_CE03,Cement,850869.0,78608.9793530989,,166598819.8083859,0.0
9,Firm_AL20,Aluminium,738387.0,129449.52080601646,,164127697.6561963,0.0
9,Firm_IR66,Iron & Steel,908604.0,210331.21588043007,,239531326.3652832,0.0
9,Firm_PE120,Petrochemicals,794547.0,37393.37378581657,,133851257.90610991,0.0
9,Firm_IR74,Iron & Steel,1321371.0,293980.00712753634,,348826193.6948821,0.0
9,Firm_CH51,Chlor-Alkali,524070.0,31547.266328343943,,108757249.05389264,0.0
9,Firm_PE111,Petrochemicals,821700.0,46084.09546511477,,157886270.74086845,0.0
9,Firm_AL23,Aluminium,748044.0,139836.98415257246,,165476534.04028,0.0
9,Firm_PE109,Petrochemicals,749331.0,40934.35799638677,,138322122.23753586,0.0
9,Firm_CH48,Chlor-Alkali,465858.0,30431.473576005905,,100420016.39731614,0.0
9,Firm_PE118,Petrochemicals,759330.0,39728.68616454433,,157945596.47825763,0.0
9,Firm_CE06,Cement,883269.0,77402.466805364,,166196357.71178868,0.0
9,Firm_FE89,Fertilizer,659511.0,40421.60026151724,,109943689.42113256,0.0
9,Firm_FE90,Fertilizer,625527.0,39117.3288570228,,102102975.60802405,0.0
9,Firm_PE100,Petroleum Refining,815148.0,88138.92873814853,,215836236.6106876,0.0
